timestamp,memory_used_mib,utilization_gpu_percent,temperature_c,power_w
2026/08/08 16:07:07.215, 9056, 0, 33, 4.82
2026/08/08 16:07:08.246, 9056, 0, 33, 4.81
2026/08/08 16:07:09.278, 9056, 0, 33, 4.83
2026/08/08 16:07:10.312, 9056, 0, 33, 4.83
2026/08/08 16:07:11.340, 9056, 0, 33, 4.82
2026/08/08 16:07:12.371, 9056, 0, 33, 4.79
2026/08/08 16:07:13.400, 9056, 0, 33, 4.78
2026/08/08 16:07:14.431, 9056, 0, 33, 4.77
2026/08/08 16:07:15.472, 9056, 0, 33, 4.76
2026/08/08 16:07:16.502, 9056, 0, 33, 4.77
2026/08/08 16:07:17.533, 9056, 0, 33, 4.78
2026/08/08 16:07:18.563, 9056, 0, 33, 4.78
2026/08/08 16:07:19.594, 9056, 0, 33, 4.79
2026/08/08 16:07:20.621, 9056, 0, 33, 4.78
2026/08/08 16:07:21.653, 9056, 0, 33, 4.77
2026/08/08 16:07:22.679, 9056, 0, 33, 4.76
2026/08/08 16:07:23.708, 9056, 0, 33, 4.77
2026/08/08 16:07:24.745, 9056, 0, 33, 4.79
2026/08/08 16:07:25.783, 9056, 0, 33, 4.78
2026/08/08 16:07:26.818, 9056, 0, 33, 4.78
2026/08/08 16:07:27.849, 9056, 0, 33, 4.78
2026/08/08 16:07:28.876, 9056, 0, 33, 4.78
2026/08/08 16:07:29.905, 9056, 0, 33, 4.77
2026/08/08 16:07:30.938, 9056, 0, 33, 4.76
2026/08/08 16:07:31.970, 9056, 0, 33, 4.78
2026/08/08 16:07:32.998, 9056, 0, 33, 4.80
2026/08/08 16:07:34.030, 9056, 0, 33, 4.81
2026/08/08 16:07:35.065, 9056, 0, 33, 4.82
2026/08/08 16:07:36.096, 9056, 0, 33, 4.83
2026/08/08 16:07:37.123, 9056, 0, 33, 4.82
2026/08/08 16:07:38.149, 9056, 0, 33, 4.80
2026/08/08 16:07:39.181, 9056, 0, 33, 4.79
2026/08/08 16:07:40.211, 9056, 0, 33, 4.79
2026/08/08 16:07:41.246, 9056, 0, 33, 4.77
2026/08/08 16:07:42.277, 9056, 0, 33, 4.78
2026/08/08 16:07:43.308, 9056, 0, 33, 4.78
2026/08/08 16:07:44.342, 9056, 0, 33, 4.76
2026/08/08 16:07:45.369, 9056, 0, 33, 4.78
2026/08/08 16:07:46.410, 9056, 0, 33, 4.80
2026/08/08 16:07:47.440, 9056, 0, 33, 4.80
2026/08/08 16:07:48.470, 9056, 0, 33, 4.80
2026/08/08 16:07:49.506, 9056, 0, 33, 4.80
2026/08/08 16:07:50.535, 9056, 0, 33, 4.79
2026/08/08 16:07:51.563, 9056, 0, 33, 4.79
2026/08/08 16:07:52.598, 9056, 0, 33, 4.81
2026/08/08 16:07:53.625, 9056, 0, 33, 4.81
2026/08/08 16:07:54.668, 9056, 0, 33, 4.82
2026/08/08 16:07:55.703, 9056, 0, 33, 4.83
2026/08/08 16:07:56.729, 9056, 0, 33, 4.82
2026/08/08 16:07:57.759, 9056, 0, 33, 4.81
2026/08/08 16:07:58.788, 9056, 0, 33, 4.81
2026/08/08 16:07:59.822, 9056, 0, 33, 4.81
2026/08/08 16:08:00.850, 9056, 0, 33, 4.82
2026/08/08 16:08:01.883, 9056, 0, 33, 4.82
2026/08/08 16:08:02.915, 9056, 0, 33, 4.79
2026/08/08 16:08:03.943, 9056, 0, 33, 4.82
2026/08/08 16:08:04.969, 9056, 0, 33, 4.86
2026/08/08 16:08:05.999, 9056, 0, 33, 4.84
2026/08/08 16:08:07.030, 9056, 0, 33, 4.82
2026/08/08 16:08:08.073, 9056, 0, 33, 4.83
2026/08/08 16:08:09.101, 9056, 0, 33, 4.83
2026/08/08 16:08:10.127, 9056, 0, 33, 4.82
2026/08/08 16:08:11.165, 9056, 0, 33, 4.81
2026/08/08 16:08:12.191, 9056, 0, 33, 4.80
2026/08/08 16:08:13.223, 9056, 0, 33, 4.79
2026/08/08 16:08:14.251, 9056, 0, 33, 4.78
2026/08/08 16:08:15.282, 9056, 0, 33, 4.79
2026/08/08 16:08:16.320, 9056, 0, 33, 4.78
2026/08/08 16:08:17.351, 9056, 0, 33, 4.81
2026/08/08 16:08:18.378, 9056, 0, 33, 4.83
2026/08/08 16:08:19.411, 9056, 0, 33, 4.80
2026/08/08 16:08:20.447, 9056, 0, 33, 4.77
2026/08/08 16:08:21.477, 9056, 0, 33, 4.77
2026/08/08 16:08:22.506, 9056, 0, 33, 4.79
2026/08/08 16:08:23.534, 9056, 0, 33, 4.80
2026/08/08 16:08:24.563, 9056, 0, 33, 4.79
2026/08/08 16:08:25.594, 9056, 0, 33, 4.80
2026/08/08 16:08:26.622, 9056, 0, 33, 4.82
2026/08/08 16:08:27.652, 9056, 0, 33, 4.81
2026/08/08 16:08:28.685, 9056, 0, 33, 4.80
2026/08/08 16:08:29.720, 9056, 0, 33, 4.81
2026/08/08 16:08:30.750, 9056, 0, 33, 4.81
2026/08/08 16:08:31.780, 9056, 0, 33, 4.80
2026/08/08 16:08:32.807, 9056, 0, 33, 4.78
2026/08/08 16:08:33.842, 9056, 0, 33, 4.79
2026/08/08 16:08:34.880, 9056, 0, 33, 4.79
2026/08/08 16:08:35.915, 9056, 0, 33, 4.82
2026/08/08 16:08:36.945, 9056, 0, 33, 4.83
2026/08/08 16:08:37.981, 9056, 0, 33, 4.84
2026/08/08 16:08:39.005, 9056, 0, 33, 4.84
2026/08/08 16:08:40.038, 9056, 0, 33, 4.82
2026/08/08 16:08:41.075, 9056, 0, 33, 4.81
2026/08/08 16:08:42.105, 9056, 0, 33, 4.80
2026/08/08 16:08:43.133, 9056, 0, 33, 4.81
2026/08/08 16:08:44.169, 9056, 0, 33, 4.85
2026/08/08 16:08:45.203, 9056, 0, 33, 4.87
2026/08/08 16:08:46.237, 9056, 0, 33, 4.84
2026/08/08 16:08:47.266, 9056, 0, 33, 4.81
2026/08/08 16:08:48.293, 9056, 0, 33, 4.80
2026/08/08 16:08:49.327, 9056, 0, 33, 4.81
2026/08/08 16:08:50.352, 9056, 0, 33, 4.83
2026/08/08 16:08:51.381, 9056, 0, 33, 4.83
2026/08/08 16:08:52.408, 9056, 0, 33, 4.83
2026/08/08 16:08:53.439, 9056, 0, 33, 4.82
2026/08/08 16:08:54.473, 9056, 0, 33, 4.82
2026/08/08 16:08:55.506, 9056, 0, 33, 4.83
2026/08/08 16:08:56.533, 9056, 0, 33, 4.81
2026/08/08 16:08:57.567, 9056, 0, 33, 4.79
2026/08/08 16:08:58.598, 9056, 0, 33, 4.78
2026/08/08 16:08:59.628, 9056, 0, 33, 4.78
2026/08/08 16:09:00.660, 9056, 0, 33, 4.79
2026/08/08 16:09:01.695, 9056, 0, 33, 4.79
2026/08/08 16:09:02.729, 9056, 0, 33, 4.77
2026/08/08 16:09:03.763, 9056, 0, 33, 4.80
2026/08/08 16:09:04.797, 9056, 0, 33, 4.82
2026/08/08 16:09:05.834, 9056, 0, 33, 4.80
2026/08/08 16:09:06.866, 9056, 0, 33, 4.78
2026/08/08 16:09:07.897, 9056, 0, 33, 4.77
2026/08/08 16:09:08.931, 9056, 0, 33, 4.77
2026/08/08 16:09:09.972, 9056, 0, 33, 4.76
2026/08/08 16:09:11.005, 9056, 0, 33, 4.78
2026/08/08 16:09:12.040, 9056, 0, 33, 4.80
2026/08/08 16:09:13.077, 9056, 0, 33, 4.81
2026/08/08 16:09:14.109, 9056, 0, 33, 4.80
2026/08/08 16:09:15.148, 9056, 0, 33, 4.80
2026/08/08 16:09:16.182, 9056, 0, 33, 4.80
2026/08/08 16:09:17.214, 9056, 0, 33, 4.80
2026/08/08 16:09:18.244, 9056, 0, 33, 4.80
2026/08/08 16:09:19.284, 9056, 0, 33, 4.81
2026/08/08 16:09:20.315, 9056, 0, 33, 4.82
2026/08/08 16:09:21.346, 9056, 0, 33, 4.80
2026/08/08 16:09:22.390, 9056, 0, 33, 4.81
2026/08/08 16:09:23.421, 9056, 0, 33, 4.84
2026/08/08 16:09:24.457, 9056, 0, 33, 4.82
2026/08/08 16:09:25.501, 9056, 0, 33, 4.79
2026/08/08 16:09:26.534, 9056, 0, 33, 4.80
2026/08/08 16:09:27.570, 9056, 0, 33, 4.82
2026/08/08 16:09:28.602, 9056, 0, 33, 4.81
2026/08/08 16:09:29.643, 9056, 0, 33, 4.80
2026/08/08 16:09:30.682, 9056, 0, 33, 4.80
2026/08/08 16:09:31.715, 9056, 0, 33, 4.81
2026/08/08 16:09:32.751, 9056, 0, 33, 4.79
2026/08/08 16:09:33.791, 9056, 0, 33, 4.77
2026/08/08 16:09:34.826, 9056, 0, 33, 4.77
2026/08/08 16:09:35.860, 9056, 0, 33, 4.76
2026/08/08 16:09:36.896, 9056, 0, 33, 4.75
2026/08/08 16:09:37.930, 9056, 0, 33, 4.80
2026/08/08 16:09:38.962, 9056, 0, 33, 4.80
2026/08/08 16:09:39.991, 9056, 0, 33, 4.79
2026/08/08 16:09:41.022, 9056, 0, 33, 4.78
2026/08/08 16:09:42.054, 9056, 0, 33, 4.77
2026/08/08 16:09:43.096, 9056, 0, 33, 4.77
2026/08/08 16:09:44.128, 9056, 0, 33, 4.77
2026/08/08 16:09:45.170, 9056, 0, 33, 4.77
2026/08/08 16:09:46.203, 9056, 0, 33, 4.76
2026/08/08 16:09:47.239, 9056, 0, 33, 4.77
2026/08/08 16:09:48.274, 9056, 0, 33, 4.77
2026/08/08 16:09:49.306, 9056, 0, 33, 4.75
2026/08/08 16:09:50.342, 9056, 0, 33, 4.76
2026/08/08 16:09:51.375, 9056, 0, 33, 4.79
2026/08/08 16:09:52.412, 9056, 0, 33, 4.78
2026/08/08 16:09:53.444, 9056, 0, 33, 4.74
2026/08/08 16:09:54.480, 9056, 0, 33, 4.76
2026/08/08 16:09:55.513, 9056, 0, 33, 4.78
2026/08/08 16:09:56.547, 9056, 0, 33, 4.78
2026/08/08 16:09:57.578, 9056, 0, 33, 4.79
2026/08/08 16:09:58.610, 9056, 0, 33, 4.79
2026/08/08 16:09:59.642, 9056, 0, 33, 4.80
2026/08/08 16:10:00.682, 9056, 0, 33, 4.77
2026/08/08 16:10:01.721, 9056, 0, 33, 4.77
2026/08/08 16:10:02.752, 9056, 0, 33, 4.76
2026/08/08 16:10:03.785, 9056, 0, 33, 4.77
2026/08/08 16:10:04.818, 9056, 0, 33, 4.78
2026/08/08 16:10:05.848, 9056, 0, 33, 4.80
2026/08/08 16:10:06.880, 9056, 0, 33, 4.80
2026/08/08 16:10:07.917, 9056, 0, 33, 4.79
2026/08/08 16:10:08.956, 9056, 0, 33, 4.78
2026/08/08 16:10:09.988, 9056, 0, 33, 4.79
2026/08/08 16:10:11.017, 9056, 0, 33, 4.77
2026/08/08 16:10:12.047, 9056, 0, 33, 4.78
2026/08/08 16:10:13.081, 9056, 0, 33, 4.78
2026/08/08 16:10:14.113, 9056, 0, 33, 4.79
2026/08/08 16:10:15.148, 9056, 0, 33, 4.78
2026/08/08 16:10:16.178, 9056, 0, 33, 4.77
2026/08/08 16:10:17.213, 9056, 0, 33, 4.76
2026/08/08 16:10:18.245, 9056, 0, 33, 4.77
2026/08/08 16:10:19.287, 9056, 0, 33, 4.78
2026/08/08 16:10:20.319, 9056, 0, 33, 4.78
2026/08/08 16:10:21.358, 9056, 0, 33, 4.78
2026/08/08 16:10:22.393, 9056, 0, 33, 4.78
2026/08/08 16:10:23.422, 9056, 0, 33, 4.78
2026/08/08 16:10:24.456, 9056, 0, 33, 4.77
2026/08/08 16:10:25.494, 9056, 0, 33, 4.76
2026/08/08 16:10:26.536, 9056, 0, 33, 4.76
2026/08/08 16:10:27.570, 9056, 0, 33, 4.75
2026/08/08 16:10:28.601, 9056, 0, 33, 4.75
2026/08/08 16:10:29.640, 9056, 0, 33, 4.77
2026/08/08 16:10:30.672, 9056, 0, 33, 4.79
2026/08/08 16:10:31.703, 9056, 0, 33, 4.81
2026/08/08 16:10:32.748, 9056, 0, 33, 4.79
2026/08/08 16:10:33.779, 9056, 0, 33, 4.77
2026/08/08 16:10:34.817, 9056, 0, 33, 4.75
2026/08/08 16:10:35.857, 9056, 0, 33, 4.77
2026/08/08 16:10:36.890, 9056, 0, 33, 4.78
2026/08/08 16:10:37.928, 9056, 0, 33, 4.76
2026/08/08 16:10:38.964, 9056, 0, 33, 4.75
2026/08/08 16:10:40.001, 9056, 0, 33, 4.76
2026/08/08 16:10:41.034, 9056, 0, 33, 4.77
2026/08/08 16:10:42.066, 9056, 0, 33, 4.77
2026/08/08 16:10:43.100, 9056, 0, 33, 4.78
2026/08/08 16:10:44.131, 9056, 0, 33, 4.79
2026/08/08 16:10:45.167, 9056, 0, 33, 4.80
2026/08/08 16:10:46.204, 9056, 0, 33, 4.79
2026/08/08 16:10:47.238, 9056, 0, 33, 4.77
2026/08/08 16:10:48.268, 9056, 0, 33, 4.77
2026/08/08 16:10:49.300, 9056, 0, 33, 4.78
2026/08/08 16:10:50.334, 9056, 0, 33, 4.77
2026/08/08 16:10:51.366, 9056, 0, 33, 4.78
2026/08/08 16:10:52.406, 9056, 0, 33, 4.78
2026/08/08 16:10:53.440, 9056, 0, 33, 4.76
2026/08/08 16:10:54.475, 9056, 0, 33, 4.77
2026/08/08 16:10:55.505, 9056, 0, 33, 4.79
2026/08/08 16:10:56.537, 9056, 0, 33, 4.79
2026/08/08 16:10:57.577, 9056, 0, 33, 4.80
2026/08/08 16:10:58.607, 9056, 0, 33, 4.80
2026/08/08 16:10:59.641, 9056, 0, 33, 4.79
2026/08/08 16:11:00.672, 9056, 0, 33, 4.80
2026/08/08 16:11:01.702, 9056, 0, 33, 4.79
2026/08/08 16:11:02.732, 9056, 0, 33, 4.76
2026/08/08 16:11:03.764, 9056, 0, 33, 4.77
2026/08/08 16:11:04.804, 9056, 0, 33, 4.78
2026/08/08 16:11:05.839, 9056, 0, 33, 4.78
2026/08/08 16:11:06.871, 9056, 0, 33, 4.77
2026/08/08 16:11:07.908, 9056, 0, 33, 4.77
2026/08/08 16:11:08.946, 9056, 0, 33, 4.77
2026/08/08 16:11:09.978, 9056, 0, 33, 4.75
2026/08/08 16:11:11.011, 9056, 0, 33, 4.75
2026/08/08 16:11:12.054, 9056, 0, 33, 4.75
2026/08/08 16:11:13.087, 9056, 0, 33, 4.75
2026/08/08 16:11:14.126, 9056, 0, 33, 4.76
2026/08/08 16:11:15.160, 9056, 0, 33, 4.77
2026/08/08 16:11:16.188, 9056, 0, 33, 4.79
2026/08/08 16:11:17.220, 9056, 0, 33, 4.80
2026/08/08 16:11:18.256, 9056, 0, 33, 4.81
2026/08/08 16:11:19.295, 9056, 0, 33, 4.82
2026/08/08 16:11:20.339, 9056, 0, 33, 4.80
2026/08/08 16:11:21.382, 9056, 0, 33, 4.79
2026/08/08 16:11:22.422, 9056, 0, 33, 4.79
2026/08/08 16:11:23.452, 9056, 0, 33, 4.81
2026/08/08 16:11:24.483, 9056, 0, 33, 4.81
2026/08/08 16:11:25.514, 9056, 0, 33, 4.80
2026/08/08 16:11:26.545, 9056, 0, 33, 4.79
2026/08/08 16:11:27.574, 9056, 0, 33, 4.79
2026/08/08 16:11:28.611, 9056, 0, 33, 4.78
2026/08/08 16:11:29.642, 9056, 0, 33, 4.77
2026/08/08 16:11:30.672, 9056, 0, 33, 4.78
2026/08/08 16:11:31.703, 9056, 0, 33, 4.80
2026/08/08 16:11:32.735, 9056, 0, 33, 4.80
2026/08/08 16:11:33.771, 9056, 0, 33, 4.78
2026/08/08 16:11:34.802, 9056, 0, 33, 4.77
2026/08/08 16:11:35.843, 9056, 0, 33, 4.76
2026/08/08 16:11:36.873, 9056, 0, 33, 4.77
2026/08/08 16:11:37.904, 9056, 0, 33, 4.79
2026/08/08 16:11:38.941, 9056, 0, 33, 4.79
2026/08/08 16:11:39.988, 9056, 0, 33, 4.77
2026/08/08 16:11:41.019, 9056, 0, 33, 4.76
2026/08/08 16:11:42.058, 9056, 0, 33, 4.75
2026/08/08 16:11:43.093, 9056, 0, 33, 4.75
2026/08/08 16:11:44.132, 9056, 0, 33, 4.76
2026/08/08 16:11:45.163, 9056, 0, 33, 4.74
2026/08/08 16:11:46.194, 9056, 0, 33, 4.76
2026/08/08 16:11:47.233, 9056, 0, 33, 4.78
2026/08/08 16:11:48.268, 9056, 0, 33, 4.77
2026/08/08 16:11:49.303, 9056, 0, 33, 4.74
2026/08/08 16:11:50.333, 9056, 0, 33, 4.75
2026/08/08 16:11:51.367, 9056, 0, 33, 4.77
2026/08/08 16:11:52.401, 9056, 0, 33, 4.78
2026/08/08 16:11:53.445, 9056, 0, 33, 4.78
2026/08/08 16:11:54.481, 9056, 0, 33, 4.78
2026/08/08 16:11:55.511, 9056, 0, 33, 4.77
2026/08/08 16:11:56.543, 9056, 0, 33, 4.79
2026/08/08 16:11:57.574, 9056, 0, 33, 4.82
2026/08/08 16:11:58.605, 9056, 0, 33, 4.81
2026/08/08 16:11:59.644, 9056, 0, 33, 4.77
2026/08/08 16:12:00.676, 9056, 0, 33, 4.76
2026/08/08 16:12:01.708, 9056, 0, 33, 4.76
2026/08/08 16:12:02.739, 9056, 0, 33, 4.80
2026/08/08 16:12:03.770, 9056, 0, 33, 4.80
2026/08/08 16:12:04.803, 9056, 0, 33, 4.80
2026/08/08 16:12:05.841, 9056, 0, 33, 4.78
2026/08/08 16:12:06.877, 9056, 0, 33, 4.78
2026/08/08 16:12:07.912, 9056, 0, 33, 4.78
2026/08/08 16:12:08.947, 9056, 0, 33, 4.79
2026/08/08 16:12:09.984, 9056, 0, 33, 4.79
2026/08/08 16:12:11.018, 9056, 0, 33, 4.78
2026/08/08 16:12:12.052, 9056, 0, 33, 4.76
2026/08/08 16:12:13.087, 9056, 0, 33, 4.76
2026/08/08 16:12:14.126, 9056, 0, 33, 4.76
2026/08/08 16:12:15.167, 9056, 0, 33, 4.77
2026/08/08 16:12:16.208, 9056, 0, 33, 4.77
2026/08/08 16:12:17.251, 9056, 0, 33, 4.76
2026/08/08 16:12:18.298, 9056, 0, 33, 4.77
2026/08/08 16:12:19.328, 9056, 0, 33, 4.77
2026/08/08 16:12:20.360, 9056, 0, 33, 4.78
2026/08/08 16:12:21.393, 9056, 0, 33, 4.78
2026/08/08 16:12:22.422, 9056, 0, 33, 4.80
2026/08/08 16:12:23.455, 9056, 0, 33, 4.81
2026/08/08 16:12:24.502, 9056, 0, 33, 4.78
2026/08/08 16:12:25.534, 9056, 0, 33, 4.77
2026/08/08 16:12:26.571, 9056, 0, 33, 4.78
2026/08/08 16:12:27.610, 9056, 0, 33, 4.77
2026/08/08 16:12:28.648, 9056, 0, 33, 4.76
2026/08/08 16:12:29.679, 9056, 0, 33, 4.76
2026/08/08 16:12:30.711, 9056, 0, 33, 4.76
2026/08/08 16:12:31.745, 9056, 0, 33, 4.76
2026/08/08 16:12:32.778, 9056, 0, 33, 4.77
2026/08/08 16:12:33.816, 9056, 0, 33, 4.77
2026/08/08 16:12:34.858, 9056, 0, 33, 4.78
2026/08/08 16:12:35.890, 9056, 0, 33, 4.77
2026/08/08 16:12:36.921, 9056, 0, 33, 4.79
2026/08/08 16:12:37.951, 9056, 0, 33, 4.80
2026/08/08 16:12:38.984, 9056, 0, 33, 4.80
2026/08/08 16:12:40.018, 9056, 0, 33, 4.78
2026/08/08 16:12:41.051, 9056, 0, 33, 4.79
2026/08/08 16:12:42.084, 9056, 0, 33, 4.79
2026/08/08 16:12:43.124, 9056, 0, 33, 4.77
2026/08/08 16:12:44.155, 9056, 0, 33, 4.76
2026/08/08 16:12:45.188, 9056, 0, 33, 4.76
2026/08/08 16:12:46.226, 9056, 0, 33, 4.74
2026/08/08 16:12:47.263, 9056, 0, 33, 4.72
2026/08/08 16:12:48.304, 9056, 0, 33, 4.73
2026/08/08 16:12:49.354, 9056, 0, 33, 4.74
2026/08/08 16:12:50.396, 9056, 0, 33, 4.74
2026/08/08 16:12:51.436, 9056, 0, 33, 4.75
2026/08/08 16:12:52.473, 9056, 0, 33, 4.77
2026/08/08 16:12:53.513, 9056, 0, 33, 4.75
2026/08/08 16:12:54.552, 9056, 0, 33, 4.76
2026/08/08 16:12:55.595, 9056, 0, 33, 4.78
2026/08/08 16:12:56.625, 9056, 0, 33, 4.80
2026/08/08 16:12:57.654, 9056, 0, 33, 4.81
2026/08/08 16:12:58.689, 9056, 0, 33, 4.79
2026/08/08 16:12:59.722, 9056, 0, 33, 4.76
2026/08/08 16:13:00.755, 9056, 0, 33, 4.73
2026/08/08 16:13:01.788, 9056, 0, 33, 4.73
2026/08/08 16:13:02.820, 9056, 0, 33, 4.75
2026/08/08 16:13:03.850, 9056, 0, 33, 4.75
2026/08/08 16:13:04.881, 9056, 0, 33, 4.75
2026/08/08 16:13:05.919, 9056, 0, 33, 4.75
2026/08/08 16:13:06.951, 9056, 0, 33, 4.78
2026/08/08 16:13:07.989, 9056, 0, 33, 4.78
2026/08/08 16:13:09.022, 9056, 0, 33, 4.79
2026/08/08 16:13:10.053, 9056, 0, 33, 4.78
2026/08/08 16:13:11.084, 9056, 0, 33, 4.78
2026/08/08 16:13:12.121, 9056, 0, 33, 4.78
2026/08/08 16:13:13.167, 9056, 0, 33, 4.78
2026/08/08 16:13:14.199, 9056, 0, 33, 4.80
2026/08/08 16:13:15.231, 9056, 0, 33, 4.81
2026/08/08 16:13:16.267, 9056, 0, 33, 4.81
2026/08/08 16:13:17.309, 9056, 0, 33, 4.81
2026/08/08 16:13:18.344, 9056, 0, 33, 4.81
2026/08/08 16:13:19.381, 9056, 0, 33, 4.80
2026/08/08 16:13:20.414, 9056, 0, 33, 4.81
2026/08/08 16:13:21.444, 9056, 0, 33, 4.83
2026/08/08 16:13:22.476, 9056, 0, 33, 4.81
2026/08/08 16:13:23.521, 9056, 0, 33, 4.79
2026/08/08 16:13:24.560, 9056, 0, 33, 4.79
2026/08/08 16:13:25.592, 9056, 0, 33, 4.80
2026/08/08 16:13:26.625, 9056, 0, 33, 4.80
2026/08/08 16:13:27.656, 9056, 0, 33, 4.78
2026/08/08 16:13:28.692, 9056, 0, 33, 4.77
2026/08/08 16:13:29.727, 9056, 0, 33, 4.77
2026/08/08 16:13:30.763, 9056, 0, 33, 4.78
2026/08/08 16:13:31.805, 9056, 0, 33, 4.79
2026/08/08 16:13:32.838, 9056, 0, 33, 4.80
2026/08/08 16:13:33.871, 9056, 0, 33, 4.80
2026/08/08 16:13:34.909, 9056, 0, 33, 4.79
2026/08/08 16:13:35.945, 9056, 0, 33, 4.76
2026/08/08 16:13:36.987, 9056, 0, 33, 4.75
2026/08/08 16:13:38.020, 9056, 0, 33, 4.75
2026/08/08 16:13:39.053, 9056, 0, 33, 4.75
2026/08/08 16:13:40.085, 9056, 0, 33, 4.76
2026/08/08 16:13:41.123, 9056, 0, 33, 4.76
2026/08/08 16:13:42.155, 9056, 0, 33, 4.76
2026/08/08 16:13:43.192, 9056, 0, 33, 4.78
2026/08/08 16:13:44.224, 9056, 0, 33, 4.79
2026/08/08 16:13:45.262, 9056, 0, 33, 4.80
2026/08/08 16:13:46.297, 9056, 0, 33, 4.79
2026/08/08 16:13:47.330, 9056, 0, 33, 4.79
2026/08/08 16:13:48.366, 9056, 0, 33, 4.78
2026/08/08 16:13:49.400, 9056, 0, 33, 4.76
2026/08/08 16:13:50.445, 9056, 0, 33, 4.75
2026/08/08 16:13:51.478, 9056, 0, 33, 4.77
2026/08/08 16:13:52.509, 9056, 0, 33, 4.78
2026/08/08 16:13:53.551, 9056, 0, 33, 4.78
2026/08/08 16:13:54.587, 9056, 0, 33, 4.76
2026/08/08 16:13:55.619, 9056, 0, 33, 4.75
2026/08/08 16:13:56.661, 9056, 0, 33, 4.76
2026/08/08 16:13:57.694, 9056, 0, 33, 4.77
2026/08/08 16:13:58.731, 9056, 0, 33, 4.76
2026/08/08 16:13:59.762, 9056, 0, 33, 4.75
2026/08/08 16:14:00.796, 9056, 0, 33, 4.74
2026/08/08 16:14:01.829, 9056, 0, 33, 4.75
2026/08/08 16:14:02.868, 9056, 0, 33, 4.76
2026/08/08 16:14:03.906, 9056, 0, 33, 4.76
2026/08/08 16:14:04.939, 9056, 0, 33, 4.77
2026/08/08 16:14:05.969, 9056, 0, 33, 4.77
2026/08/08 16:14:07.000, 9056, 0, 33, 4.77
2026/08/08 16:14:08.035, 9056, 0, 33, 4.76
2026/08/08 16:14:09.068, 9056, 0, 33, 4.77
2026/08/08 16:14:10.098, 9056, 0, 33, 4.77
2026/08/08 16:14:11.133, 9056, 0, 33, 4.76
2026/08/08 16:14:12.169, 9056, 0, 33, 4.75
2026/08/08 16:14:13.205, 9056, 0, 33, 4.74
2026/08/08 16:14:14.238, 9056, 0, 33, 4.75
2026/08/08 16:14:15.270, 9056, 0, 33, 4.77
2026/08/08 16:14:16.305, 9056, 0, 33, 4.77
2026/08/08 16:14:17.340, 9056, 0, 33, 4.75
2026/08/08 16:14:18.376, 9056, 0, 33, 4.75
2026/08/08 16:14:19.409, 9056, 0, 33, 4.76
2026/08/08 16:14:20.440, 9056, 0, 33, 4.78
2026/08/08 16:14:21.481, 9056, 0, 33, 4.78
2026/08/08 16:14:22.525, 9056, 0, 33, 4.78
2026/08/08 16:14:23.558, 9056, 0, 33, 4.76
2026/08/08 16:14:24.588, 9056, 0, 33, 4.75
2026/08/08 16:14:25.638, 9056, 0, 33, 4.75
2026/08/08 16:14:26.668, 9056, 0, 33, 4.76
2026/08/08 16:14:27.700, 9056, 0, 33, 4.76
2026/08/08 16:14:28.729, 9056, 0, 33, 4.77
2026/08/08 16:14:29.771, 9056, 0, 33, 4.76
2026/08/08 16:14:30.811, 9056, 0, 33, 4.76
2026/08/08 16:14:31.844, 9056, 0, 33, 4.78
2026/08/08 16:14:32.875, 9056, 0, 33, 4.79
2026/08/08 16:14:33.909, 9056, 0, 33, 4.77
2026/08/08 16:14:34.943, 9056, 0, 33, 4.77
2026/08/08 16:14:35.972, 9056, 0, 33, 4.78
2026/08/08 16:14:37.002, 9056, 0, 33, 4.78
2026/08/08 16:14:38.040, 9056, 0, 33, 4.78
2026/08/08 16:14:39.073, 9056, 0, 33, 4.77
2026/08/08 16:14:40.105, 9056, 0, 33, 4.78
2026/08/08 16:14:41.139, 9056, 0, 33, 4.76
2026/08/08 16:14:42.170, 9056, 0, 33, 4.76
2026/08/08 16:14:43.200, 9056, 0, 33, 4.77
2026/08/08 16:14:44.231, 9056, 0, 33, 4.78
2026/08/08 16:14:45.261, 9056, 0, 33, 4.78
2026/08/08 16:14:46.291, 9056, 0, 33, 4.76
2026/08/08 16:14:47.324, 9056, 0, 33, 4.76
2026/08/08 16:14:48.360, 9056, 0, 33, 4.78
2026/08/08 16:14:49.395, 9056, 0, 33, 4.78
2026/08/08 16:14:50.428, 9056, 0, 33, 4.77
2026/08/08 16:14:51.459, 9056, 0, 33, 4.76
2026/08/08 16:14:52.499, 9056, 0, 33, 4.76
2026/08/08 16:14:53.528, 9056, 0, 33, 4.77
2026/08/08 16:14:54.562, 9056, 0, 33, 4.78
2026/08/08 16:14:55.594, 9056, 0, 33, 4.77
2026/08/08 16:14:56.628, 9056, 0, 33, 4.76
2026/08/08 16:14:57.666, 9056, 0, 33, 4.77
2026/08/08 16:14:58.713, 9056, 0, 33, 4.78
2026/08/08 16:14:59.744, 9056, 0, 33, 4.79
2026/08/08 16:15:00.782, 9056, 0, 33, 4.81
2026/08/08 16:15:01.817, 9056, 0, 33, 4.80
2026/08/08 16:15:02.847, 9056, 0, 33, 4.79
2026/08/08 16:15:03.878, 9056, 0, 33, 4.77
2026/08/08 16:15:04.909, 9056, 0, 33, 4.78
2026/08/08 16:15:05.948, 9056, 0, 33, 4.79
2026/08/08 16:15:06.987, 9056, 0, 33, 4.79
